"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Oct 14 2016","2457675.999965278","498139201","950.4","1.57e-6","1.00e-7","-2.02","-","136.29","1e-8","0","bin428.log"
"Oct 21 2016","2457682.999965278","498744001","871.57","1.30e-6","9.00e-8","-2.02","-","129.57","1e-8","0","bin429.log"
"Oct 28 2016","2457689.999965278","499348801","1563.51","2.16e-6","1.00e-7","-2.02","-","122.87","1e-8","0","bin430.log"
"Nov 04 2016","2457696.999965278","499953601","1368.63","2.44e-6","1.30e-7","-2.02","-","116.19","1e-8","0","bin431.log"
"Nov 11 2016","2457703.999965278","500558401","940.16","1.78e-6","1.20e-7","-2.02","-","109.56","1e-8","0","bin432.log"
"Nov 18 2016","2457710.999965278","501163201","506.05","9.56e-7","7.60e-8","-2.02","-","103.00","1e-8","0","bin433.log"
"Nov 25 2016","2457717.999965278","501768001","624.75","1.06e-6","7.50e-8","-2.02","-","96.52","1e-8","0","bin434.log"
"Dec 02 2016","2457724.999965278","502372801","983.69","1.39e-6","8.00e-8","-2.02","-","90.15","1e-8","0","bin435.log"
"Dec 09 2016","2457731.999965278","502977601","611.39","9.99e-7","7.20e-8","-2.02","-","83.89","1e-8","0","bin436.log"
"Dec 16 2016","2457738.999965278","503582401","5009.15","2.32e-6","7.00e-8","-2.02","-","77.76","1e-8","0","bin437.log"
"Dec 23 2016","2457745.999965278","504187201","6187.4","3.38e-6","9.00e-8","-2.02","-","71.74","1e-8","0","bin438.log"
"Dec 30 2016","2457752.999965278","504792001","2457.2","1.57e-6","6.00e-8","-2.02","-","65.85","1e-8","0","bin439.log"
"Jan 06 2017","2457759.9999537035","505396801","1778","1.68e-6","8.00e-8","-2.02","-","60.07","1e-8","0","bin440.log"
"Jan 13 2017","2457766.9999537035","506001601","960.25","1.14e-6","7.00e-8","-2.02","-","54.39","1e-8","0","bin441.log"
"Jan 20 2017","2457773.9999537035","506606401","1883.8","1.88e-6","8.00e-8","-2.02","-","48.83","1e-8","0","bin442.log"
"Jan 27 2017","2457780.9999537035","507211201","1108.97","1.43e-6","8.00e-8","-2.02","-","43.38","1e-8","0","bin443.log"
"Feb 03 2017","2457787.9999537035","507816001","1349.83","1.80e-6","9.00e-8","-2.02","-","38.11","1e-8","0","bin444.log"
"Feb 10 2017","2457794.9999537035","508420801","1103.25","1.40e-6","8.00e-8","-2.02","-","33.09","1e-8","0","bin445.log"
"Feb 17 2017","2457801.9999537035","509025601","1117.14","1.45e-6","8.00e-8","-2.02","-","28.50","1e-8","0","bin446.log"
"Feb 24 2017","2457808.9999537035","509630401","1142.67","1.43e-6","8.00e-8","-2.02","-","24.62","1e-8","0","bin447.log"
"Mar 03 2017","2457815.9999537035","510235201","628.9","1.01e-6","7.50e-8","-2.02","-","21.91","1e-8","0","bin448.log"
"Mar 10 2017","2457822.9999537035","510840001","838.49","1.24e-6","8.00e-8","-2.02","-","20.91","1e-8","0","bin449.log"
"Mar 17 2017","2457829.9999537035","511444801","891.98","1.22e-6","8.00e-8","-2.02","-","21.93","1e-8","0","bin450.log"
"Mar 24 2017","2457836.9999537035","512049601","1129.31","1.47e-6","8.00e-8","-2.02","-","24.80","1e-8","0","bin451.log"
"Mar 31 2017","2457843.9999537035","512654401","946.3","1.34e-6","8.00e-8","-2.02","-","29.04","1e-8","0","bin452.log"
"Apr 07 2017","2457850.9999537035","513259201","674.71","1.21e-6","9.00e-8","-2.02","-","34.18","1e-8","0","bin453.log"
"Apr 14 2017","2457857.9999537035","513864001","1057.08","1.35e-6","8.00e-8","-2.02","-","39.93","1e-8","0","bin454.log"
"Apr 21 2017","2457864.9999537035","514468801","661.88","9.27e-7","6.60e-8","-2.02","-","46.09","1e-8","0","bin455.log"
"Apr 28 2017","2457871.9999537035","515073601","437.88","7.10e-7","6.00e-8","-2.02","-","52.55","1e-8","0","bin456.log"
"May 05 2017","2457878.9999537035","515678401","579.9","8.46e-7","6.20e-8","-2.02","-","59.22","1e-8","0","bin457.log"
"May 12 2017","2457885.9999537035","516283201","722.51","9.65e-7","6.40e-8","-2.02","-","66.07","1e-8","0","bin458.log"
"May 19 2017","2457892.9999537035","516888001","616.58","8.88e-7","6.50e-8","-2.02","-","73.04","1e-8","0","bin459.log"
"May 26 2017","2457899.9999537035","517492801","304.25","5.46e-7","5.40e-8","-2.02","-","80.12","1e-8","0","bin460.log"
"Jun 02 2017","2457906.9999537035","518097601","212.53","4.42e-7","5.00e-8","-2.02","-","87.26","1e-8","0","bin461.log"
"Jun 09 2017","2457913.9999537035","518702401","105.14","2.88e-7","4.70e-8","-2.02","-","94.46","1e-8","0","bin462.log"
"Jun 16 2017","2457920.9999537035","519307201","151.47","3.32e-7","4.50e-8","-2.02","-","101.68","1e-8","0","bin463.log"
"Jun 23 2017","2457927.9999537035","519912001","128.24","2.90e-7","4.20e-8","-2.02","-","108.90","1e-8","0","bin464.log"
"Jun 30 2017","2457934.9999537035","520516801","49.97","2.46e-7","5.40e-8","-2.02","-","116.10","1e-8","0","bin465.log"
"Jul 07 2017","2457941.9999537035","521121601","88.62","2.44e-7","3.80e-8","-2.02","-","123.27","1e-8","0","bin466.log"
"Jul 14 2017","2457948.9999537035","521726401","52.69","1.88e-7","4.10e-8","-2.02","-","130.39","1e-8","0","bin467.log"
"Jul 21 2017","2457955.9999537035","522331201","189.5","4.21e-7","5.00e-8","-2.02","-","137.44","1e-8","0","bin468.log"
"Jul 28 2017","2457962.9999537035","522936001","88.65","2.52e-7","4.30e-8","-2.02","-","144.41","1e-8","0","bin469.log"
"Aug 04 2017","2457969.9999537035","523540801","98.25","2.60e-7","4.30e-8","-2.02","-","151.26","1e-8","0","bin470.log"
"Aug 11 2017","2457976.9999537035","524145601","87.38","2.53e-7","4.50e-8","-2.02","-","157.92","1e-8","0","bin471.log"
"Aug 18 2017","2457983.9999537035","524750401","91.18","3.12e-7","4.80e-8","-2.02","-","164.23","1e-8","0","bin472.log"
"Aug 25 2017","2457990.9999537035","525355201","78.94","2.73e-7","4.60e-8","-2.02","-","169.57","1e-8","0","bin473.log"
"Sep 01 2017","2457997.9999537035","525960001","48.15","1.88e-7","4.40e-8","-2.02","-","171.89","1e-8","0","bin474.log"
"Sep 08 2017","2458004.9999537035","526564801","220.48","4.80e-7","5.40e-8","-2.02","-","169.08","1e-8","0","bin475.log"
"Sep 15 2017","2458011.9999537035","527169601","100.81","3.34e-7","5.70e-8","-2.02","-","163.63","1e-8","0","bin476.log"
"Sep 22 2017","2458018.9999537035","527774401","185.27","3.61e-7","4.60e-8","-2.02","-","157.37","1e-8","0","bin477.log"
"Sep 29 2017","2458025.9999537035","528379201","125.51","3.31e-7","4.70e-8","-2.02","-","150.84","1e-8","0","bin478.log"
"Oct 06 2017","2458032.9999537035","528984001","145.21","3.80e-7","5.00e-8","-2.02","-","144.19","1e-8","0","bin479.log"
"Oct 13 2017","2458039.9999537035","529588801","79.02","2.77e-7","4.50e-8","-2.02","-","137.49","1e-8","0","bin480.log"
"Oct 20 2017","2458046.9999537035","530193601","132.3","3.24e-7","4.70e-8","-2.02","-","130.77","1e-8","0","bin481.log"
"Oct 27 2017","2458053.9999537035","530798401","157.37","3.72e-7","5.00e-8","-2.02","-","124.06","1e-8","0","bin482.log"
"Nov 03 2017","2458060.9999537035","531403201","214.2","4.89e-7","5.60e-8","-2.02","-","117.37","1e-8","0","bin483.log"
"Nov 10 2017","2458067.9999537035","532008001","412.39","6.93e-7","5.90e-8","-2.02","-","110.73","1e-8","0","bin484.log"
"Nov 17 2017","2458074.9999537035","532612801","574.15","8.71e-7","6.50e-8","-2.02","-","104.16","1e-8","0","bin485.log"
"Nov 24 2017","2458081.9999537035","533217601","767.86","1.18e-6","8.00e-8","-2.02","-","97.67","1e-8","0","bin486.log"
"Dec 01 2017","2458088.9999537035","533822401","422.36","8.24e-7","6.80e-8","-2.02","-","91.27","1e-8","0","bin487.log"
"Dec 08 2017","2458095.9999537035","534427201","217.53","5.03e-7","5.70e-8","-2.02","-","85.00","1e-8","0","bin488.log"
"Dec 15 2017","2458102.9999537035","535032001","127.74","4.25e-7","6.10e-8","-2.02","-","78.84","1e-8","0","bin489.log"
"Dec 22 2017","2458109.9999537035","535636801","224.3","5.94e-7","6.60e-8","-2.02","-","72.80","1e-8","0","bin490.log"
"Dec 29 2017","2458116.9999537035","536241601","743.3","1.05e-6","7.10e-8","-2.02","-","66.89","1e-8","0","bin491.log"
"Jan 05 2018","2458123.9999537035","536846401","990.21","1.27e-6","8.00e-8","-2.02","-","61.09","1e-8","0","bin492.log"
"Jan 12 2018","2458130.9999537035","537451201","517.92","8.35e-7","6.60e-8","-2.02","-","55.39","1e-8","0","bin493.log"
"Jan 19 2018","2458137.9999537035","538056001","380.37","8.07e-7","7.10e-8","-2.02","-","49.81","1e-8","0","bin494.log"
"Jan 26 2018","2458144.9999537035","538660801","425.7","7.59e-7","6.50e-8","-2.02","-","44.34","1e-8","0","bin495.log"
"Feb 02 2018","2458151.9999537035","539265601","461.85","8.21e-7","6.70e-8","-2.02","-","39.03","1e-8","0","bin496.log"
"Feb 09 2018","2458158.9999537035","539870401","909.18","1.27e-6","8.00e-8","-2.02","-","33.96","1e-8","0","bin497.log"
"Feb 16 2018","2458165.9999537035","540475201","669.46","1.05e-6","7.40e-8","-2.02","-","29.28","1e-8","0","bin498.log"
"Feb 23 2018","2458172.9999537035","541080001","338.12","6.14e-7","5.90e-8","-2.02","-","25.24","1e-8","0","bin499.log"
"Mar 02 2018","2458179.9999537035","541684801","348.62","6.17e-7","5.70e-8","-2.02","-","22.28","1e-8","0","bin500.log"
"Mar 09 2018","2458186.9999537035","542289601","252.99","5.46e-7","5.70e-8","-2.02","-","20.94","1e-8","0","bin501.log"
"Mar 16 2018","2458193.9999537035","542894401","68.18","5.16e-7","1.10e-7","-2.02","-","21.60","1e-8","0","bin502.log"
"Apr 06 2018","2458214.9999537035","544708801","17.37","2.47e-7","9.20e-8","-2.02","-","33.22","1e-8","0","bin505.log"
"Apr 27 2018","2458235.9999537035","546523201","35.79","5.46e-7","1.55e-7","-2.02","-","51.38","1e-8","0","bin508.log"
"May 04 2018","2458242.9999537035","547128001","187.75","3.19e-7","3.70e-8","-2.02","-","58.02","1e-8","0","bin509.log"
"May 11 2018","2458249.9999537035","547732801","175.73","4.07e-7","5.10e-8","-2.02","-","64.84","1e-8","0","bin510.log"
"May 18 2018","2458256.9999537035","548337601","183.37","3.39e-7","3.90e-8","-2.02","-","71.79","1e-8","0","bin511.log"
"May 25 2018","2458263.9999537035","548942401","171.54","3.01e-7","3.60e-8","-2.02","-","78.85","1e-8","0","bin512.log"
"Jun 01 2018","2458270.9999537035","549547201","271.09","3.87e-7","3.90e-8","-2.02","-","85.99","1e-8","0","bin513.log"
"Jun 08 2018","2458277.9999537035","550152001","190.38","3.97e-7","4.50e-8","-2.02","-","93.18","1e-8","0","bin514.log"
"Jun 22 2018","2458291.9999537035","551361601","189.76","2.86e-7","3.30e-8","-2.02","-","107.62","1e-8","0","bin516.log"
"Jun 29 2018","2458298.9999537035","551966401","112.15","3.70e-7","5.60e-8","-2.02","-","114.83","1e-8","0","bin517.log"
"Jul 06 2018","2458305.9999537035","552571201","93.3","2.39e-7","3.90e-8","-2.02","-","122.00","1e-8","0","bin518.log"
"Jul 13 2018","2458312.9999537035","553176001","78.57","2.56e-7","4.30e-8","-2.02","-","129.13","1e-8","0","bin519.log"
"Jul 20 2018","2458319.9999537035","553780801","150.76","2.75e-7","3.60e-8","-2.02","-","136.20","1e-8","0","bin520.log"
"Jul 27 2018","2458326.9999537035","554385601","71.32","3.16e-7","6.10e-8","-2.02","-","143.18","1e-8","0","bin521.log"
"Aug 03 2018","2458333.9999537035","554990401","340.22","4.20e-7","4.00e-8","-2.02","-","150.05","1e-8","0","bin522.log"
"Aug 10 2018","2458340.9999537035","555595201","345.53","3.94e-7","3.50e-8","-2.02","-","156.76","1e-8","0","bin523.log"
"Aug 17 2018","2458347.9999537035","556200001","193.11","4.87e-7","6.00e-8","-2.02","-","163.15","1e-8","0","bin524.log"
"Aug 24 2018","2458354.9999537035","556804801","164.07","4.32e-7","5.70e-8","-2.02","-","168.76","1e-8","0","bin525.log"
"Aug 31 2018","2458361.9999537035","557409601","96.22","4.50e-7","7.60e-8","-2.02","-","171.85","1e-8","0","bin526.log"
"Sep 07 2018","2458368.9999537035","558014401","110.53","4.25e-7","6.10e-8","-2.02","-","169.87","1e-8","0","bin527.log"
"Sep 14 2018","2458375.9999537035","558619201","344.32","4.76e-7","4.30e-8","-2.02","-","164.68","1e-8","0","bin528.log"
"Sep 21 2018","2458382.9999537035","559224001","428.1","4.44e-7","3.50e-8","-2.02","-","158.51","1e-8","0","bin529.log"
"Sep 28 2018","2458389.9999537035","559828801","387.42","4.14e-7","3.40e-8","-2.02","-","152.01","1e-8","0","bin530.log"
"Oct 05 2018","2458396.9999537035","560433601","397.87","5.81e-7","4.90e-8","-2.02","-","145.38","1e-8","0","bin531.log"
"Oct 12 2018","2458403.9999537035","561038401","2066.68","2.72e-6","1.20e-7","-2.02","-","138.68","1e-8","0","bin532.log"
"Oct 19 2018","2458410.9999537035","561643201","299.6","4.61e-7","4.40e-8","-2.02","-","131.96","1e-8","0","bin533.log"
"Oct 26 2018","2458417.9999537035","562248001","191.12","4.48e-7","5.30e-8","-2.02","-","125.25","1e-8","0","bin534.log"
"Nov 02 2018","2458424.9999537035","562852801","104.64","2.88e-7","4.50e-8","-2.02","-","118.56","1e-8","0","bin535.log"
"Nov 09 2018","2458431.9999537035","563457601","267.96","5.39e-7","5.60e-8","-2.02","-","111.91","1e-8","0","bin536.log"
"Nov 16 2018","2458438.9999537035","564062401","217.45","3.72e-7","4.20e-8","-2.02","-","105.32","1e-8","0","bin537.log"
"Nov 23 2018","2458445.9999537035","564667201","256.53","2.99e-7","3.10e-8","-2.02","-","98.81","1e-8","0","bin538.log"
"Nov 30 2018","2458452.9999537035","565272001","123.89","3.16e-7","4.70e-8","-2.02","-","92.40","1e-8","0","bin539.log"
"Dec 07 2018","2458459.9999537035","565876801","52.06","2.44e-7","4.80e-8","-2.02","-","86.10","1e-8","0","bin540.log"
"Dec 14 2018","2458466.9999537035","566481601","98.17","2.32e-7","3.80e-8","-2.02","-","79.92","1e-8","0","bin541.log"
"Dec 21 2018","2458473.9999537035","567086401","152.11","2.52e-7","3.30e-8","-2.02","-","73.87","1e-8","0","bin542.log"
"Dec 28 2018","2458480.9999537035","567691201","147.1","2.64e-7","3.30e-8","-2.02","-","67.93","1e-8","0","bin543.log"
"Jan 04 2019","2458487.9999537035","568296001","122.39","2.08e-7","2.90e-8","-2.02","-","62.11","1e-8","0","bin544.log"
"Jan 11 2019","2458494.9999537035","568900801","133.34","3.10e-7","4.40e-8","-2.02","-","56.40","1e-8","0","bin545.log"
"Jan 18 2019","2458501.9999537035","569505601","91.29","2.63e-7","4.30e-8","-2.02","-","50.79","1e-8","0","bin546.log"
"Jan 25 2019","2458508.9999537035","570110401","93.24","2.88e-7","4.60e-8","-2.02","-","45.30","1e-8","0","bin547.log"
"Feb 01 2019","2458515.9999537035","570715201","124.66","3.11e-7","4.30e-8","-2.02","-","39.96","1e-8","0","bin548.log"
"Feb 08 2019","2458522.9999537035","571320001","294.12","5.52e-7","5.30e-8","-2.02","-","34.84","1e-8","0","bin549.log"
"Feb 15 2019","2458529.9999537035","571924801","274.35","3.99e-7","4.10e-8","-2.02","-","30.07","1e-8","0","bin550.log"
"Feb 22 2019","2458536.9999537035","572529601","282.79","5.31e-7","5.40e-8","-2.02","-","25.90","1e-8","0","bin551.log"
"Mar 01 2019","2458543.9999537035","573134401","283.88","5.16e-7","5.30e-8","-2.02","-","22.71","1e-8","0","bin552.log"
"Mar 08 2019","2458550.9999537035","573739201","412.86","6.63e-7","5.90e-8","-2.02","-","21.04","1e-8","0","bin553.log"
"Mar 15 2019","2458557.9999537035","574344001","321.48","6.22e-7","5.90e-8","-2.02","-","21.34","1e-8","0","bin554.log"
"Mar 22 2019","2458564.9999537035","574948801","355.2","7.80e-7","7.20e-8","-2.02","-","23.60","1e-8","0","bin555.log"
"Mar 29 2019","2458571.9999537035","575553601","645.67","1.10e-6","8.00e-8","-2.02","-","27.41","1e-8","0","bin556.log"
"Apr 05 2019","2458578.9999537035","576158401","1081.96","1.29e-6","7.00e-8","-2.02","-","32.27","1e-8","0","bin557.log"
"Apr 12 2019","2458585.9999537035","576763201","541.6","9.14e-7","7.00e-8","-2.02","-","37.84","1e-8","0","bin558.log"
"Apr 19 2019","2458592.9999537035","577368001","233.78","5.86e-7","6.40e-8","-2.02","-","43.87","1e-8","0","bin559.log"
"Apr 26 2019","2458599.9999537035","577972801","408.99","8.15e-7","7.30e-8","-2.02","-","50.23","1e-8","0","bin560.log"
"May 03 2019","2458606.9999537035","578577601","1363.86","1.45e-6","8.00e-8","-2.02","-","56.83","1e-8","0","bin561.log"
"May 10 2019","2458613.9999537035","579182401","781.21","9.83e-7","6.40e-8","-2.02","-","63.62","1e-8","0","bin562.log"
"May 17 2019","2458620.9999537035","579787201","305.3","5.65e-7","5.30e-8","-2.02","-","70.55","1e-8","0","bin563.log"
"May 24 2019","2458627.9999537035","580392001","399.03","6.01e-7","5.00e-8","-2.02","-","77.59","1e-8","0","bin564.log"
"May 31 2019","2458634.9999537035","580996801","413.34","5.26e-7","4.60e-8","-2.02","-","84.72","1e-8","0","bin565.log"
"Jun 07 2019","2458641.9999537035","581601601","438.03","5.26e-7","4.30e-8","-2.02","-","91.90","1e-8","0","bin566.log"
"Jun 14 2019","2458648.9999537035","582206401","410.53","5.46e-7","4.60e-8","-2.02","-","99.11","1e-8","0","bin567.log"
"Jun 21 2019","2458655.9999537035","582811201","544.47","7.63e-7","6.00e-8","-2.02","-","106.34","1e-8","0","bin568.log"
"Jun 28 2019","2458662.9999537035","583416001","275.6","5.25e-7","5.30e-8","-2.02","-","113.55","1e-8","0","bin569.log"
"Jul 05 2019","2458669.9999537035","584020801","383.36","6.26e-7","5.40e-8","-2.02","-","120.73","1e-8","0","bin570.log"
"Jul 12 2019","2458676.9999537035","584625601","297.02","5.73e-7","5.30e-8","-2.02","-","127.87","1e-8","0","bin571.log"
"Jul 19 2019","2458683.9999537035","585230401","242.76","4.79e-7","5.00e-8","-2.02","-","134.95","1e-8","0","bin572.log"
"Jul 26 2019","2458690.9999537035","585835201","351.77","4.64e-7","4.20e-8","-2.02","-","141.95","1e-8","0","bin573.log"
"Aug 02 2019","2458697.9999537035","586440001","123.47","3.42e-7","5.20e-8","-2.02","-","148.84","1e-8","0","bin574.log"
"Aug 09 2019","2458704.9999537035","587044801","209.82","5.00e-7","5.60e-8","-2.02","-","155.58","1e-8","0","bin575.log"
"Aug 16 2019","2458711.9999537035","587649601","144.16","3.42e-7","4.80e-8","-2.02","-","162.05","1e-8","0","bin576.log"
"Aug 23 2019","2458718.9999537035","588254401","45.54","2.06e-7","4.40e-8","-2.02","-","167.87","1e-8","0","bin577.log"
"Aug 30 2019","2458725.9999537035","588859201","82.09","3.12e-7","5.30e-8","-2.02","-","171.64","1e-8","0","bin578.log"
"Sep 06 2019","2458732.9999537035","589464001","68.86","3.32e-7","6.30e-8","-2.02","-","170.55","1e-8","0","bin579.log"
"Sep 13 2019","2458739.9999537035","590068801","92.12","2.88e-7","4.80e-8","-2.02","-","165.71","1e-8","0","bin580.log"
"Sep 20 2019","2458746.9999537035","590673601","65.21","2.20e-7","4.30e-8","-2.02","-","159.64","1e-8","0","bin581.log"
"Sep 27 2019","2458753.9999537035","591278401","46.2","4.02e-7","1.11e-7","-2.02","-","153.18","1e-8","0","bin582.log"
"Oct 04 2019","2458760.9999537035","591883201","38.52","2.11e-7","5.00e-8","-2.02","-","146.56","1e-8","0","bin583.log"
"Oct 11 2019","2458767.9999537035","592488001","64.95","1.87e-7","3.80e-8","-2.02","-","139.87","1e-8","0","bin584.log"
"Oct 18 2019","2458774.9999537035","593092801","34.02","1.83e-7","4.50e-8","-2.02","-","133.16","1e-8","0","bin585.log"
"Oct 25 2019","2458781.9999537035","593697601","79.46","2.25e-7","4.00e-8","-2.02","-","126.44","1e-8","0","bin586.log"
"Nov 01 2019","2458788.9999537035","594302401","28.22","1.28e-7","3.52e-8","-2.02","-","119.74","1e-8","0","bin587.log"
"Nov 08 2019","2458795.9999537035","594907201","60.37","1.78e-7","3.70e-8","-2.02","-","113.08","1e-8","0","bin588.log"
"Nov 15 2019","2458802.9999537035","595512001","117.67","2.81e-7","4.20e-8","-2.02","-","106.48","1e-8","0","bin589.log"
"Nov 22 2019","2458809.9999537035","596116801","128.55","2.86e-7","4.30e-8","-2.02","-","99.96","1e-8","0","bin590.log"
"Nov 29 2019","2458816.9999537035","596721601","62.65","1.94e-7","3.80e-8","-2.02","-","93.53","1e-8","0","bin591.log"
"Dec 06 2019","2458823.9999537035","597326401","58.11","2.16e-7","4.30e-8","-2.02","-","87.21","1e-8","0","bin592.log"
"Dec 13 2019","2458830.9999537035","597931201","39.01","1.76e-7","4.10e-8","-2.02","-","81.01","1e-8","0","bin593.log"
"Dec 20 2019","2458837.9999537035","598536001","66.89","1.76e-7","3.20e-8","-2.02","-","74.93","1e-8","0","bin594.log"
"Dec 27 2019","2458844.9999537035","599140801","94.5","1.90e-7","3.10e-8","-2.02","-","68.98","1e-8","0","bin595.log"
"Jan 03 2020","2458851.9999537035","599745601","91.24","1.78e-7","2.80e-8","-2.02","-","63.14","1e-8","0","bin596.log"
"Jan 10 2020","2458858.9999537035","600350401","78.75","1.84e-7","3.50e-8","-2.02","-","57.41","1e-8","0","bin597.log"
"Jan 17 2020","2458865.9999537035","600955201","52.17","1.98e-7","4.00e-8","-2.02","-","51.78","1e-8","0","bin598.log"
"Jan 24 2020","2458872.9999537035","601560001","57.75","1.84e-7","3.80e-8","-2.02","-","46.27","1e-8","0","bin599.log"
"Jan 31 2020","2458879.9999537035","602164801","37.45","1.66e-7","4.10e-8","-2.02","-","40.90","1e-8","0","bin600.log"
"Feb 07 2020","2458886.9999537035","602769601","34.01","1.29e-7","3.21e-8","-2.02","-","35.73","1e-8","0","bin601.log"
"Feb 14 2020","2458893.9999537035","603374401","28.2","1.09e-7","3.16e-8","-2.02","-","30.88","1e-8","0","bin602.log"
"Feb 21 2020","2458900.9999537035","603979201","45.37","1.64e-7","3.80e-8","-2.02","-","26.58","1e-8","0","bin603.log"
"Feb 28 2020","2458907.9999537035","604584001","50.32","1.99e-7","4.20e-8","-2.02","-","23.18","1e-8","0","bin604.log"
"Mar 06 2020","2458914.9999537035","605188801","55.76","2.06e-7","4.20e-8","-2.02","-","21.20","1e-8","0","bin605.log"
"Mar 13 2020","2458921.9999537035","605793601","126.24","2.97e-7","4.30e-8","-2.02","-","21.13","1e-8","0","bin606.log"
"Mar 20 2020","2458928.9999537035","606398401","22.98","1.50e-7","4.20e-8","-2.02","-","23.07","1e-8","0","bin607.log"
"Mar 27 2020","2458935.9999537035","607003201","32.13","1.66e-7","4.40e-8","-2.02","-","26.64","1e-8","0","bin608.log"
"Apr 03 2020","2458942.9999537035","607608001","19.88","1.24e-7","3.76e-8","-2.02","-","31.35","1e-8","0","bin609.log"
"Apr 10 2020","2458949.9999537035","608212801","23.84","1.05e-7","3.16e-8","-2.02","-","36.81","1e-8","0","bin610.log"
"Apr 17 2020","2458956.9999537035","608817601","14.53","9.05e-8","3.25e-8","-2.02","-","42.77","1e-8","0","bin611.log"
"Apr 24 2020","2458963.9999537035","609422401","9.99","8.30e-8","3.49e-8","-2.02","-","49.08","1e-8","0","bin612.log"
"May 01 2020","2458970.9999537035","610027201","14.74","1.06e-7","3.68e-8","-2.02","-","55.64","1e-8","0","bin613.log"
"May 08 2020","2458977.9999537035","610632001","22.69","1.05e-7","3.10e-8","-2.02","-","62.40","1e-8","0","bin614.log"
"May 15 2020","2458984.9999537035","611236801","40.78","1.36e-7","3.30e-8","-2.02","-","69.31","1e-8","0","bin615.log"
"May 22 2020","2458991.9999537035","611841601","20.47","9.57e-8","2.90e-8","-2.02","-","76.34","1e-8","0","bin616.log"
"May 29 2020","2458998.9999537035","612446401","44.68","1.30e-7","2.90e-8","-2.02","-","83.45","1e-8","0","bin617.log"
"Jun 05 2020","2459005.9999537035","613051201","25.6","9.56e-8","2.69e-8","-2.02","-","90.62","1e-8","0","bin618.log"
"Jun 12 2020","2459012.9999537035","613656001","33.96","9.73e-8","2.38e-8","-2.02","-","97.83","1e-8","0","bin619.log"
"Jun 19 2020","2459019.9999537035","614260801","41.37","1.20e-7","2.99e-8","-2.02","-","105.05","1e-8","0","bin620.log"
"Jun 26 2020","2459026.9999537035","614865601","21.21","9.73e-8","3.06e-8","-2.02","-","112.27","1e-8","0","bin621.log"
"Jul 03 2020","2459033.9999537035","615470401","29.78","1.06e-7","2.95e-8","-2.02","-","119.46","1e-8","0","bin622.log"
"Jul 10 2020","2459040.9999537035","616075201","15.43","1.01e-7","3.32e-8","-2.02","-","126.61","1e-8","0","bin623.log"
"Jul 17 2020","2459047.9999537035","616680001","30.03","1.29e-7","3.54e-8","-2.02","-","133.70","1e-8","0","bin624.log"
"Jul 24 2020","2459054.9999537035","617284801","15.44","9.00e-8","3.22e-8","-2.02","-","140.71","1e-8","0","bin625.log"
"Jul 31 2020","2459061.9999537035","617889601","37.6","1.21e-7","2.98e-8","-2.02","-","147.63","1e-8","0","bin626.log"
"Aug 07 2020","2459068.9999537035","618494401","10.88","7.75e-8","3.23e-8","-2.02","-","154.40","1e-8","0","bin627.log"
"Aug 14 2020","2459075.9999537035","619099201","56.86","1.72e-7","3.70e-8","-2.02","-","160.93","1e-8","0","bin628.log"
"Aug 21 2020","2459082.9999537035","619704001","48.19","1.59e-7","3.70e-8","-2.02","-","166.92","1e-8","0","bin629.log"
"Aug 28 2020","2459089.9999537035","620308801","27.6","1.37e-7","3.60e-8","-2.02","-","171.25","1e-8","0","bin630.log"
"Sep 04 2020","2459096.9999537035","620913601","28.47","1.70e-7","4.90e-8","-2.02","-","171.12","1e-8","0","bin631.log"
"Sep 11 2020","2459103.9999537035","621518401","14.39","1.35e-7","4.74e-8","-2.02","-","166.70","1e-8","0","bin632.log"
"Sep 18 2020","2459110.9999537035","622123201","41.08","1.78e-7","4.10e-8","-2.02","-","160.76","1e-8","0","bin633.log"
"Sep 25 2020","2459117.9999537035","622728001","11.65","9.24e-8","3.69e-8","-2.02","-","154.34","1e-8","0","bin634.log"
"Oct 02 2020","2459124.9999537035","623332801","0.22","< 2.68e-7","-","-","-","147.74","1e-8","0","bin635.log"
"Oct 09 2020","2459131.9999537035","623937601","23.48","1.26e-7","3.67e-8","-2.02","-","141.06","1e-8","0","bin636.log"
"Oct 16 2020","2459138.9999537035","624542401","40.9","1.30e-7","3.39e-8","-2.02","-","134.35","1e-8","0","bin637.log"
"Oct 23 2020","2459145.9999537035","625147201","23.32","1.04e-7","3.30e-8","-2.02","-","127.63","1e-8","0","bin638.log"
"Oct 30 2020","2459152.9999537035","625752001","21.05","8.41e-8","2.83e-8","-2.02","-","120.93","1e-8","0","bin639.log"
"Nov 06 2020","2459159.9999537035","626356801","14.7","9.54e-8","3.38e-8","-2.02","-","114.26","1e-8","0","bin640.log"
"Nov 13 2020","2459166.9999537035","626961601","19.71","1.01e-7","3.14e-8","-2.02","-","107.65","1e-8","0","bin641.log"
"Nov 20 2020","2459173.9999537035","627566401","113.27","2.83e-7","4.20e-8","-2.02","-","101.11","1e-8","0","bin642.log"
