"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Nov 04 2016","2457696.999965278","499953601","22.78","1.00e-7","3.47e-8","-2.2","-","27.40","1e-8","0","bin431.log"
"Nov 11 2016","2457703.999965278","500558401","17.24","1.10e-7","3.77e-8","-2.2","-","34.48","1e-8","0","bin432.log"
"Nov 18 2016","2457710.999965278","501163201","64.7","2.06e-7","4.30e-8","-2.2","-","41.62","1e-8","0","bin433.log"
"Nov 25 2016","2457717.999965278","501768001","123.07","3.16e-7","4.80e-8","-2.2","-","48.82","1e-8","0","bin434.log"
"Dec 02 2016","2457724.999965278","502372801","217.35","4.59e-7","5.40e-8","-2.2","-","56.07","1e-8","0","bin435.log"
"Dec 09 2016","2457731.999965278","502977601","153.39","3.76e-7","5.30e-8","-2.2","-","63.38","1e-8","0","bin436.log"
"Dec 16 2016","2457738.999965278","503582401","123.5","3.42e-7","5.30e-8","-2.2","-","70.74","1e-8","0","bin437.log"
"Dec 23 2016","2457745.999965278","504187201","248.36","3.57e-7","4.20e-8","-2.2","-","78.13","1e-8","0","bin438.log"
"Dec 30 2016","2457752.999965278","504792001","140.09","2.69e-7","4.10e-8","-2.2","-","85.56","1e-8","0","bin439.log"
"Jan 06 2017","2457759.9999537035","505396801","419.7","6.46e-7","5.80e-8","-2.2","-","92.99","1e-8","0","bin440.log"
"Jan 13 2017","2457766.9999537035","506001601","378.12","6.61e-7","6.40e-8","-2.2","-","100.41","1e-8","0","bin441.log"
"Jan 20 2017","2457773.9999537035","506606401","428.15","7.49e-7","6.90e-8","-2.2","-","107.81","1e-8","0","bin442.log"
"Jan 27 2017","2457780.9999537035","507211201","329.18","6.25e-7","6.50e-8","-2.2","-","115.16","1e-8","0","bin443.log"
"Feb 03 2017","2457787.9999537035","507816001","301.68","5.06e-7","5.30e-8","-2.2","-","122.44","1e-8","0","bin444.log"
"Feb 10 2017","2457794.9999537035","508420801","295.15","4.66e-7","4.90e-8","-2.2","-","129.63","1e-8","0","bin445.log"
"Feb 17 2017","2457801.9999537035","509025601","230.94","3.52e-7","4.00e-8","-2.2","-","136.71","1e-8","0","bin446.log"
"Feb 24 2017","2457808.9999537035","509630401","522.91","7.17e-7","5.70e-8","-2.2","-","143.64","1e-8","0","bin447.log"
"Mar 03 2017","2457815.9999537035","510235201","453.04","7.98e-7","7.00e-8","-2.2","-","150.37","1e-8","0","bin448.log"
"Mar 10 2017","2457822.9999537035","510840001","521.98","9.68e-7","8.30e-8","-2.2","-","156.79","1e-8","0","bin449.log"
"Mar 17 2017","2457829.9999537035","511444801","1410.83","1.88e-6","1.00e-7","-2.2","-","162.66","1e-8","0","bin450.log"
"Mar 24 2017","2457836.9999537035","512049601","1476.43","1.82e-6","1.00e-7","-2.2","-","167.35","1e-8","0","bin451.log"
"Mar 31 2017","2457843.9999537035","512654401","3777.53","3.24e-6","1.10e-7","-2.2","-","169.34","1e-8","0","bin452.log"
"Apr 07 2017","2457850.9999537035","513259201","8142.32","2.31e-6","6.00e-8","-2.2","-","167.42","1e-8","0","bin453.log"
"Apr 14 2017","2457857.9999537035","513864001","628.48","7.07e-7","5.50e-8","-2.2","-","162.96","1e-8","0","bin454.log"
"Apr 21 2017","2457864.9999537035","514468801","281.84","5.46e-7","6.00e-8","-2.2","-","157.48","1e-8","0","bin455.log"
"Apr 28 2017","2457871.9999537035","515073601","350.15","6.75e-7","6.70e-8","-2.2","-","151.60","1e-8","0","bin456.log"
"May 05 2017","2457878.9999537035","515678401","575.88","1.00e-6","8.20e-8","-2.2","-","145.55","1e-8","0","bin457.log"
"May 12 2017","2457885.9999537035","516283201","1002.34","1.45e-6","9.00e-8","-2.2","-","139.43","1e-8","0","bin458.log"
"May 19 2017","2457892.9999537035","516888001","2249.68","2.41e-6","1.00e-7","-2.2","-","133.26","1e-8","0","bin459.log"
"May 26 2017","2457899.9999537035","517492801","651.94","8.21e-7","6.10e-8","-2.2","-","127.06","1e-8","0","bin460.log"
"Jun 02 2017","2457906.9999537035","518097601","353.58","5.31e-7","5.00e-8","-2.2","-","120.84","1e-8","0","bin461.log"
"Jun 09 2017","2457913.9999537035","518702401","274.91","5.34e-7","5.50e-8","-2.2","-","114.58","1e-8","0","bin462.log"
"Jun 16 2017","2457920.9999537035","519307201","257.01","5.64e-7","6.10e-8","-2.2","-","108.28","1e-8","0","bin463.log"
"Jun 23 2017","2457927.9999537035","519912001","1691.59","2.35e-6","1.20e-7","-2.2","-","101.93","1e-8","0","bin464.log"
"Jun 30 2017","2457934.9999537035","520516801","280.95","7.93e-7","9.00e-8","-2.2","-","95.54","1e-8","0","bin465.log"
"Jul 07 2017","2457941.9999537035","521121601","1927.43","2.71e-6","1.30e-7","-2.2","-","89.09","1e-8","0","bin466.log"
"Jul 14 2017","2457948.9999537035","521726401","1541.95","1.79e-6","9.00e-8","-2.2","-","82.59","1e-8","0","bin467.log"
"Jul 21 2017","2457955.9999537035","522331201","1628.7","1.36e-6","7.00e-8","-2.2","-","76.04","1e-8","0","bin468.log"
"Jul 28 2017","2457962.9999537035","522936001","827.03","8.95e-7","5.90e-8","-2.2","-","69.44","1e-8","0","bin469.log"
"Aug 04 2017","2457969.9999537035","523540801","848.99","9.91e-7","6.70e-8","-2.2","-","62.80","1e-8","0","bin470.log"
"Aug 11 2017","2457976.9999537035","524145601","310.18","6.30e-7","6.20e-8","-2.2","-","56.13","1e-8","0","bin471.log"
"Aug 18 2017","2457983.9999537035","524750401","642.29","9.98e-7","7.80e-8","-2.2","-","49.42","1e-8","0","bin472.log"
"Aug 25 2017","2457990.9999537035","525355201","604.83","1.00e-6","7.80e-8","-2.2","-","42.69","1e-8","0","bin473.log"
"Sep 01 2017","2457997.9999537035","525960001","224.46","5.04e-7","6.00e-8","-2.2","-","35.92","1e-8","0","bin474.log"
"Sep 08 2017","2458004.9999537035","526564801","315.14","6.22e-7","6.40e-8","-2.2","-","29.14","1e-8","0","bin475.log"
"Sep 15 2017","2458011.9999537035","527169601","2253.74","2.09e-6","9.00e-8","-2.2","-","22.33","1e-8","0","bin476.log"
"Sep 22 2017","2458018.9999537035","527774401","1263.99","1.27e-6","7.00e-8","-2.2","-","15.49","1e-8","0","bin477.log"
"Sep 29 2017","2458025.9999537035","528379201","206.58","4.87e-7","6.00e-8","-2.2","-","8.63","1e-8","0","bin478.log"
"Oct 06 2017","2458032.9999537035","528984001","231.86","6.53e-7","7.60e-8","-2.2","-","1.76","1e-8","0","bin479.log"
"Oct 13 2017","2458039.9999537035","529588801","408.66","7.59e-7","7.30e-8","-2.2","-","5.18","1e-8","0","bin480.log"
"Oct 20 2017","2458046.9999537035","530193601","701.14","1.27e-6","9.00e-8","-2.2","-","12.12","1e-8","0","bin481.log"
"Oct 27 2017","2458053.9999537035","530798401","835.88","1.06e-6","7.10e-8","-2.2","-","19.11","1e-8","0","bin482.log"
"Nov 03 2017","2458060.9999537035","531403201","768.22","8.32e-7","5.70e-8","-2.2","-","26.14","1e-8","0","bin483.log"
"Nov 10 2017","2458067.9999537035","532008001","145.98","2.64e-7","3.70e-8","-2.2","-","33.22","1e-8","0","bin484.log"
"Nov 17 2017","2458074.9999537035","532612801","205.71","3.44e-7","4.30e-8","-2.2","-","40.35","1e-8","0","bin485.log"
"Nov 24 2017","2458081.9999537035","533217601","1049.58","1.05e-6","6.80e-8","-2.2","-","47.54","1e-8","0","bin486.log"
"Dec 01 2017","2458088.9999537035","533822401","1347.61","1.49e-6","8.00e-8","-2.2","-","54.78","1e-8","0","bin487.log"
"Dec 08 2017","2458095.9999537035","534427201","181.94","4.05e-7","5.20e-8","-2.2","-","62.08","1e-8","0","bin488.log"
"Dec 15 2017","2458102.9999537035","535032001","388.11","7.11e-7","6.80e-8","-2.2","-","69.43","1e-8","0","bin489.log"
