"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Nov 06 2020","2459159.9999537035","626356801","173.89","1.18e-7","2.15e-8","-1.54","-","23.92","1e-8","0","bin640.log"
"Nov 13 2020","2459166.9999537035","626961601","101.21","9.04e-8","2.04e-8","-1.54","-","19.58","1e-8","0","bin641.log"
"Nov 20 2020","2459173.9999537035","627566401","251.44","1.74e-7","2.50e-8","-1.54","-","16.64","1e-8","0","bin642.log"
"Nov 27 2020","2459180.9999537035","628171201","107.83","7.10e-8","1.60e-8","-1.54","-","16.09","1e-8","0","bin643.log"
"Dec 04 2020","2459187.9999537035","628776001","111.85","7.64e-8","1.75e-8","-1.54","-","18.35","1e-8","0","bin644.log"
"Dec 11 2020","2459194.9999537035","629380801","90.61","8.66e-8","1.92e-8","-1.54","-","22.76","1e-8","0","bin645.log"
"Dec 18 2020","2459201.9999537035","629985601","172.82","1.12e-7","2.20e-8","-1.54","-","28.46","1e-8","0","bin646.log"
"Dec 25 2020","2459208.9999537035","630590401","143.43","7.09e-8","1.38e-8","-1.54","-","34.88","1e-8","0","bin647.log"
"Jan 01 2021","2459215.9999537035","631195201","67.28","5.59e-8","1.34e-8","-1.54","-","41.74","1e-8","0","bin648.log"
"Jan 08 2021","2459222.9999537035","631800001","156.34","8.38e-8","1.49e-8","-1.54","-","48.85","1e-8","0","bin649.log"
"Jan 15 2021","2459229.9999537035","632404801","126.87","6.99e-8","1.52e-8","-1.54","-","56.10","1e-8","0","bin650.log"
"Jan 22 2021","2459236.9999537035","633009601","91.93","7.03e-8","1.65e-8","-1.54","-","63.40","1e-8","0","bin651.log"
"Jan 29 2021","2459243.9999537035","633614401","145.89","9.08e-8","1.78e-8","-1.54","-","70.69","1e-8","0","bin652.log"
"Feb 05 2021","2459250.9999537035","634219201","242.05","1.51e-7","2.20e-8","-1.54","-","77.94","1e-8","0","bin653.log"
"Feb 12 2021","2459257.9999537035","634824001","207.25","9.20e-8","1.51e-8","-1.54","-","85.11","1e-8","0","bin654.log"
"Feb 19 2021","2459264.9999537035","635428801","255.1","1.25e-7","1.70e-8","-1.54","-","92.20","1e-8","0","bin655.log"
"Feb 26 2021","2459271.9999537035","636033601","224.09","1.32e-7","2.10e-8","-1.54","-","99.18","1e-8","0","bin656.log"
"Mar 05 2021","2459278.9999537035","636638401","180.83","8.82e-8","1.62e-8","-1.54","-","106.06","1e-8","0","bin657.log"
"Mar 12 2021","2459285.9999537035","637243201","37.89","3.69e-8","1.23e-8","-1.54","-","112.85","1e-8","0","bin658.log"
"Mar 19 2021","2459292.9999537035","637848001","139.52","7.02e-8","1.61e-8","-1.54","-","119.55","1e-8","0","bin659.log"
"Mar 26 2021","2459299.9999537035","638452801","51.06","5.51e-8","1.59e-8","-1.54","-","126.19","1e-8","0","bin660.log"
"Apr 02 2021","2459306.9999537035","639057601","232.37","1.45e-7","2.30e-8","-1.54","-","132.77","1e-8","0","bin661.log"
"Apr 09 2021","2459313.9999537035","639662401","140.62","1.08e-7","1.95e-8","-1.54","-","139.32","1e-8","0","bin662.log"
"Apr 16 2021","2459320.9999537035","640267201","179.78","1.07e-7","1.89e-8","-1.54","-","145.85","1e-8","0","bin663.log"
"Apr 23 2021","2459327.9999537035","640872001","21.84","5.50e-8","2.00e-8","-1.54","-","152.37","1e-8","0","bin664.log"
"Apr 30 2021","2459334.9999537035","641476801","90.16","7.91e-8","1.92e-8","-1.54","-","158.88","1e-8","0","bin665.log"
"May 07 2021","2459341.9999537035","642081601","167.47","1.20e-7","2.15e-8","-1.54","-","165.33","1e-8","0","bin666.log"
"May 14 2021","2459348.9999537035","642686401","131.66","9.71e-8","2.05e-8","-1.54","-","171.45","1e-8","0","bin667.log"
"May 21 2021","2459355.9999537035","643291201","121.33","9.18e-8","1.95e-8","-1.54","-","175.26","1e-8","0","bin668.log"
"May 28 2021","2459362.9999537035","643896001","70.01","6.33e-8","1.76e-8","-1.54","-","171.81","1e-8","0","bin669.log"
"Jun 04 2021","2459369.9999537035","644500801","211.93","9.81e-8","1.77e-8","-1.54","-","165.49","1e-8","0","bin670.log"
"Jun 11 2021","2459376.9999537035","645105601","28.38","5.21e-8","2.21e-8","-1.54","-","158.65","1e-8","0","bin671.log"
"Jun 18 2021","2459383.9999537035","645710401","94.4","8.16e-8","2.06e-8","-1.54","-","151.62","1e-8","0","bin672.log"
"Jun 25 2021","2459390.9999537035","646315201","47.35","5.35e-8","1.61e-8","-1.54","-","144.50","1e-8","0","bin673.log"
"Jul 02 2021","2459397.9999537035","646920001","75.1","6.98e-8","1.75e-8","-1.54","-","137.34","1e-8","0","bin674.log"
"Jul 09 2021","2459404.9999537035","647524801","96.05","6.55e-8","1.64e-8","-1.54","-","130.20","1e-8","0","bin675.log"
"Jul 16 2021","2459411.9999537035","648129601","95.03","6.22e-8","1.49e-8","-1.54","-","123.10","1e-8","0","bin676.log"
"Jul 23 2021","2459418.9999537035","648734401","206.34","9.37e-8","1.52e-8","-1.54","-","116.07","1e-8","0","bin677.log"
"Jul 30 2021","2459425.9999537035","649339201","116.09","5.83e-8","1.28e-8","-1.54","-","109.13","1e-8","0","bin678.log"
"Aug 06 2021","2459432.9999537035","649944001","171.88","1.01e-7","1.82e-8","-1.54","-","102.31","1e-8","0","bin679.log"
"Aug 13 2021","2459439.9999537035","650548801","54.98","5.59e-8","1.47e-8","-1.54","-","95.62","1e-8","0","bin680.log"
"Aug 20 2021","2459446.9999537035","651153601","85.28","7.58e-8","1.76e-8","-1.54","-","89.06","1e-8","0","bin681.log"
"Aug 27 2021","2459453.9999537035","651758401","141.26","8.41e-8","1.83e-8","-1.54","-","82.63","1e-8","0","bin682.log"
"Sep 03 2021","2459460.9999537035","652363201","131.42","6.82e-8","1.61e-8","-1.54","-","76.33","1e-8","0","bin683.log"
"Sep 10 2021","2459467.9999537035","652968001","172.84","8.94e-8","1.59e-8","-1.54","-","70.16","1e-8","0","bin684.log"
"Sep 17 2021","2459474.9999537035","653572801","158.69","9.88e-8","1.90e-8","-1.54","-","64.10","1e-8","0","bin685.log"
"Sep 24 2021","2459481.9999537035","654177601","52.06","5.63e-8","1.50e-8","-1.54","-","58.15","1e-8","0","bin686.log"
"Oct 01 2021","2459488.9999537035","654782401","173.54","9.51e-8","1.74e-8","-1.54","-","52.30","1e-8","0","bin687.log"
"Oct 08 2021","2459495.9999537035","655387201","167.03","7.57e-8","1.38e-8","-1.54","-","46.53","1e-8","0","bin688.log"
"Oct 15 2021","2459502.9999537035","655992001","94.48","7.63e-8","1.79e-8","-1.54","-","40.85","1e-8","0","bin689.log"
"Oct 22 2021","2459509.9999537035","656596801","75.34","5.27e-8","1.45e-8","-1.54","-","35.28","1e-8","0","bin690.log"
"Oct 29 2021","2459516.9999537035","657201601","121.55","8.83e-8","1.90e-8","-1.54","-","29.88","1e-8","0","bin691.log"
"Nov 05 2021","2459523.9999537035","657806401","68.12","7.06e-8","1.70e-8","-1.54","-","24.78","1e-8","0","bin692.log"
"Nov 12 2021","2459530.9999537035","658411201","182.47","1.17e-7","2.06e-8","-1.54","-","20.28","1e-8","0","bin693.log"
"Nov 19 2021","2459537.9999537035","659016001","52.65","7.97e-8","2.24e-8","-1.54","-","17.02","1e-8","0","bin694.log"
"Nov 26 2021","2459544.9999537035","659620801","74.16","5.87e-8","1.50e-8","-1.54","-","15.98","1e-8","0","bin695.log"
"Dec 03 2021","2459551.9999537035","660225601","154.01","1.06e-7","1.92e-8","-1.54","-","17.76","1e-8","0","bin696.log"
"Dec 10 2021","2459558.9999537035","660830401","143.61","9.42e-8","1.90e-8","-1.54","-","21.86","1e-8","0","bin697.log"
"Dec 17 2021","2459565.9999537035","661435201","83.16","5.97e-8","1.55e-8","-1.54","-","27.38","1e-8","0","bin698.log"
"Dec 24 2021","2459572.9999537035","662040001","80.02","4.51e-8","1.24e-8","-1.54","-","33.71","1e-8","0","bin699.log"
"Dec 31 2021","2459579.9999537035","662644801","175.82","8.14e-8","1.44e-8","-1.54","-","40.50","1e-8","0","bin700.log"
"Jan 07 2022","2459586.9999537035","663249601","131.34","6.86e-8","1.36e-8","-1.54","-","47.58","1e-8","0","bin701.log"
"Jan 14 2022","2459593.9999537035","663854401","120.39","5.98e-8","1.33e-8","-1.54","-","54.81","1e-8","0","bin702.log"
"Jan 21 2022","2459600.9999537035","664459201","71.2","5.03e-8","1.30e-8","-1.54","-","62.10","1e-8","0","bin703.log"
"Jan 28 2022","2459607.9999537035","665064001","18.31","1.62e-8","1.00e-8","-1.54","-","69.40","1e-8","0","bin704.log"
"Feb 04 2022","2459614.9999537035","665668801","78.17","5.54e-8","1.44e-8","-1.54","-","76.66","1e-8","0","bin705.log"
"Feb 11 2022","2459621.9999537035","666273601","72.5","4.98e-8","1.40e-8","-1.54","-","83.85","1e-8","0","bin706.log"
"Feb 18 2022","2459628.9999537035","666878401","23.14","1.74e-8","8.54e-9","-1.54","-","90.95","1e-8","0","bin707.log"
"Feb 25 2022","2459635.9999537035","667483201","111.81","6.65e-8","1.39e-8","-1.54","-","97.95","1e-8","0","bin708.log"
"Mar 04 2022","2459642.9999537035","668088001","53.38","4.30e-8","1.22e-8","-1.54","-","104.85","1e-8","0","bin709.log"
"Mar 11 2022","2459649.9999537035","668692801","61.14","4.81e-8","1.36e-8","-1.54","-","111.65","1e-8","0","bin710.log"
"Mar 18 2022","2459656.9999537035","669297601","41.2","4.15e-8","1.35e-8","-1.54","-","118.37","1e-8","0","bin711.log"
"Mar 25 2022","2459663.9999537035","669902401","35.89","3.71e-8","1.32e-8","-1.54","-","125.02","1e-8","0","bin712.log"
"Apr 01 2022","2459670.9999537035","670507201","89.92","6.76e-8","1.68e-8","-1.54","-","131.61","1e-8","0","bin713.log"
"Apr 08 2022","2459677.9999537035","671112001","21.1","2.94e-8","1.22e-8","-1.54","-","138.16","1e-8","0","bin714.log"
"Apr 15 2022","2459684.9999537035","671716801","41.17","3.63e-8","1.20e-8","-1.54","-","144.69","1e-8","0","bin715.log"
"Apr 22 2022","2459691.9999537035","672321601","65.81","6.27e-8","1.71e-8","-1.54","-","151.21","1e-8","0","bin716.log"
"Apr 29 2022","2459698.9999537035","672926401","14.51","2.97e-8","1.71e-8","-1.54","-","157.73","1e-8","0","bin717.log"
"May 06 2022","2459705.9999537035","673531201","66.75","5.13e-8","1.49e-8","-1.54","-","164.19","1e-8","0","bin718.log"
"May 13 2022","2459712.9999537035","674136001","68.2","6.96e-8","1.76e-8","-1.54","-","170.42","1e-8","0","bin719.log"
"May 20 2022","2459719.9999537035","674740801","81.15","5.95e-8","1.53e-8","-1.54","-","175.04","1e-8","0","bin720.log"
"May 27 2022","2459726.9999537035","675345601","58.57","4.14e-8","1.30e-8","-1.54","-","172.79","1e-8","0","bin721.log"
"Jun 03 2022","2459733.9999537035","675950401","60.59","5.55e-8","1.55e-8","-1.54","-","166.67","1e-8","0","bin722.log"
"Jun 10 2022","2459740.9999537035","676555201","97.64","5.83e-8","1.49e-8","-1.54","-","159.88","1e-8","0","bin723.log"
"Jun 17 2022","2459747.9999537035","677160001","27.5","5.11e-8","1.93e-8","-1.54","-","152.87","1e-8","0","bin724.log"
"Jun 24 2022","2459754.9999537035","677764801","45.36","3.20e-8","1.16e-8","-1.54","-","145.76","1e-8","0","bin725.log"
"Jul 01 2022","2459761.9999537035","678369601","57.49","5.20e-8","1.56e-8","-1.54","-","138.61","1e-8","0","bin726.log"
"Jul 08 2022","2459768.9999537035","678974401","57.9","4.96e-8","1.42e-8","-1.54","-","131.46","1e-8","0","bin727.log"
"Jul 15 2022","2459775.9999537035","679579201","52.57","4.24e-8","1.35e-8","-1.54","-","124.35","1e-8","0","bin728.log"
"Jul 22 2022","2459782.9999537035","680184001","112.91","5.75e-8","1.33e-8","-1.54","-","117.31","1e-8","0","bin729.log"
"Jul 29 2022","2459789.9999537035","680788801","55.3","3.71e-8","1.02e-8","-1.54","-","110.35","1e-8","0","bin730.log"
"Aug 05 2022","2459796.9999537035","681393601","119.49","7.68e-8","1.56e-8","-1.54","-","103.51","1e-8","0","bin731.log"
"Aug 12 2022","2459803.9999537035","681998401","68.58","5.93e-8","1.48e-8","-1.54","-","96.80","1e-8","0","bin732.log"
"Aug 19 2022","2459810.9999537035","682603201","66.69","5.56e-8","1.48e-8","-1.54","-","90.21","1e-8","0","bin733.log"
"Aug 26 2022","2459817.9999537035","683208001","115.48","8.74e-8","1.87e-8","-1.54","-","83.76","1e-8","0","bin734.log"
"Sep 02 2022","2459824.9999537035","683812801","38.29","4.34e-8","1.42e-8","-1.54","-","77.44","1e-8","0","bin735.log"
"Sep 09 2022","2459831.9999537035","684417601","67.12","5.76e-8","1.50e-8","-1.54","-","71.25","1e-8","0","bin736.log"
"Sep 16 2022","2459838.9999537035","685022401","74.09","4.91e-8","1.24e-8","-1.54","-","65.17","1e-8","0","bin737.log"
"Sep 23 2022","2459845.9999537035","685627201","33.51","3.27e-8","1.25e-8","-1.54","-","59.20","1e-8","0","bin738.log"
"Sep 30 2022","2459852.9999537035","686232001","46.86","4.45e-8","1.43e-8","-1.54","-","53.33","1e-8","0","bin739.log"
"Oct 07 2022","2459859.9999537035","686836801","69.91","4.75e-8","1.30e-8","-1.54","-","47.55","1e-8","0","bin740.log"
"Oct 14 2022","2459866.9999537035","687441601","129.62","6.72e-8","1.36e-8","-1.54","-","41.85","1e-8","0","bin741.log"
"Oct 21 2022","2459873.9999537035","688046401","36.84","4.01e-8","1.35e-8","-1.54","-","36.26","1e-8","0","bin742.log"
"Oct 28 2022","2459880.9999537035","688651201","23.84","4.12e-8","1.42e-8","-1.54","-","30.82","1e-8","0","bin743.log"
"Nov 04 2022","2459887.9999537035","689256001","98.03","6.58e-8","1.61e-8","-1.54","-","25.65","1e-8","0","bin744.log"
"Nov 11 2022","2459894.9999537035","689860801","106.58","7.27e-8","1.72e-8","-1.54","-","21.01","1e-8","0","bin745.log"
"Nov 18 2022","2459901.9999537035","690465601","74.46","5.65e-8","1.43e-8","-1.54","-","17.46","1e-8","0","bin746.log"
"Nov 25 2022","2459908.9999537035","691070401","20.93","3.20e-8","1.34e-8","-1.54","-","15.96","1e-8","0","bin747.log"
"Dec 02 2022","2459915.9999537035","691675201","38.97","3.97e-8","1.20e-8","-1.54","-","17.25","1e-8","0","bin748.log"
"Dec 09 2022","2459922.9999537035","692280001","87.41","5.83e-8","1.49e-8","-1.54","-","21.01","1e-8","0","bin749.log"
"Dec 16 2022","2459929.9999537035","692884801","135.43","7.79e-8","1.67e-8","-1.54","-","26.33","1e-8","0","bin750.log"
"Dec 23 2022","2459936.9999537035","693489601","110.44","7.27e-8","1.59e-8","-1.54","-","32.54","1e-8","0","bin751.log"
"Dec 30 2022","2459943.9999537035","694094401","107.69","5.26e-8","1.23e-8","-1.54","-","39.27","1e-8","0","bin752.log"
"Jan 06 2023","2459950.9999537035","694699201","215.73","8.94e-8","1.45e-8","-1.54","-","46.31","1e-8","0","bin753.log"
"Jan 13 2023","2459957.9999537035","695304001","67.48","3.80e-8","1.03e-8","-1.54","-","53.52","1e-8","0","bin754.log"
"Jan 20 2023","2459964.9999537035","695908801","84.55","6.53e-8","1.53e-8","-1.54","-","60.81","1e-8","0","bin755.log"
"Jan 27 2023","2459971.9999537035","696513601","119.89","8.53e-8","1.89e-8","-1.54","-","68.11","1e-8","0","bin756.log"
"Feb 03 2023","2459978.9999537035","697118401","142.31","1.01e-7","2.02e-8","-1.54","-","75.38","1e-8","0","bin757.log"
"Feb 10 2023","2459985.9999537035","697723201","235.82","1.33e-7","2.10e-8","-1.54","-","82.58","1e-8","0","bin758.log"
"Feb 17 2023","2459992.9999537035","698328001","171.33","1.15e-7","1.92e-8","-1.54","-","89.69","1e-8","0","bin759.log"
"Feb 24 2023","2459999.9999537035","698932801","202.75","9.79e-8","1.63e-8","-1.54","-","96.71","1e-8","0","bin760.log"
"Mar 03 2023","2460006.9999537035","699537601","148.18","8.35e-8","1.58e-8","-1.54","-","103.63","1e-8","0","bin761.log"
"Mar 10 2023","2460013.9999537035","700142401","166.93","9.53e-8","1.69e-8","-1.54","-","110.45","1e-8","0","bin762.log"
"Mar 17 2023","2460020.9999537035","700747201","179.18","8.43e-8","1.52e-8","-1.54","-","117.18","1e-8","0","bin763.log"
"Mar 24 2023","2460027.9999537035","701352001","117.79","8.24e-8","1.78e-8","-1.54","-","123.84","1e-8","0","bin764.log"
"Mar 31 2023","2460034.9999537035","701956801","176.61","1.05e-7","1.96e-8","-1.54","-","130.44","1e-8","0","bin765.log"
"Apr 07 2023","2460041.9999537035","702561601","167.64","1.07e-7","2.06e-8","-1.54","-","137.00","1e-8","0","bin766.log"
"Apr 14 2023","2460048.9999537035","703166401","110.08","8.07e-8","1.71e-8","-1.54","-","143.54","1e-8","0","bin767.log"
"Apr 21 2023","2460055.9999537035","703771201","215.58","1.39e-7","2.20e-8","-1.54","-","150.06","1e-8","0","bin768.log"
"Apr 28 2023","2460062.9999537035","704376001","160.94","1.10e-7","2.24e-8","-1.54","-","156.57","1e-8","0","bin769.log"
"May 05 2023","2460069.9999537035","704980801","43.27","7.12e-8","2.53e-8","-1.54","-","163.06","1e-8","0","bin770.log"
"May 12 2023","2460076.9999537035","705585601","196.17","1.12e-7","2.04e-8","-1.54","-","169.36","1e-8","0","bin771.log"
"May 19 2023","2460083.9999537035","706190401","151.25","1.08e-7","2.08e-8","-1.54","-","174.55","1e-8","0","bin772.log"
"May 26 2023","2460090.9999537035","706795201","71.26","5.94e-8","1.51e-8","-1.54","-","173.67","1e-8","0","bin773.log"
"Jun 02 2023","2460097.9999537035","707400001","66.59","5.56e-8","1.54e-8","-1.54","-","167.83","1e-8","0","bin774.log"
"Jun 09 2023","2460104.9999537035","708004801","119.6","7.92e-8","1.65e-8","-1.54","-","161.10","1e-8","0","bin775.log"
"Jun 16 2023","2460111.9999537035","708609601","80.55","8.35e-8","1.96e-8","-1.54","-","154.12","1e-8","0","bin776.log"
"Jun 23 2023","2460118.9999537035","709214401","33.13","4.48e-8","1.67e-8","-1.54","-","147.03","1e-8","0","bin777.log"
"Jun 30 2023","2460125.9999537035","709819201","134.05","7.75e-8","1.73e-8","-1.54","-","139.88","1e-8","0","bin778.log"
"Jul 07 2023","2460132.9999537035","710424001","97.68","7.02e-8","1.70e-8","-1.54","-","132.73","1e-8","0","bin779.log"
"Jul 14 2023","2460139.9999537035","711028801","65.46","6.06e-8","1.65e-8","-1.54","-","125.61","1e-8","0","bin780.log"
"Jul 21 2023","2460146.9999537035","711633601","161.06","9.93e-8","1.94e-8","-1.54","-","118.55","1e-8","0","bin781.log"
"Jul 28 2023","2460153.9999537035","712238401","164.47","6.17e-8","1.21e-8","-1.54","-","111.58","1e-8","0","bin782.log"
"Aug 04 2023","2460160.9999537035","712843201","126.03","6.71e-8","1.40e-8","-1.54","-","104.72","1e-8","0","bin783.log"
"Aug 11 2023","2460167.9999537035","713448001","117.29","6.80e-8","1.41e-8","-1.54","-","97.98","1e-8","0","bin784.log"
"Aug 18 2023","2460174.9999537035","714052801","111.92","7.12e-8","1.59e-8","-1.54","-","91.37","1e-8","0","bin785.log"
"Aug 25 2023","2460181.9999537035","714657601","79","5.25e-8","1.55e-8","-1.54","-","84.89","1e-8","0","bin786.log"
"Sep 01 2023","2460188.9999537035","715262401","30.49","3.74e-8","1.43e-8","-1.54","-","78.55","1e-8","0","bin787.log"
"Sep 08 2023","2460195.9999537035","715867201","42.75","4.32e-8","1.40e-8","-1.54","-","72.33","1e-8","0","bin788.log"
"Sep 15 2023","2460202.9999537035","716472001","63.6","4.32e-8","1.25e-8","-1.54","-","66.24","1e-8","0","bin789.log"
"Sep 22 2023","2460209.9999537035","717076801","112.53","5.48e-8","1.32e-8","-1.54","-","60.25","1e-8","0","bin790.log"
"Sep 29 2023","2460216.9999537035","717681601","65.4","5.65e-8","1.52e-8","-1.54","-","54.36","1e-8","0","bin791.log"
"Oct 06 2023","2460223.9999537035","718286401","47.19","4.34e-8","1.31e-8","-1.54","-","48.56","1e-8","0","bin792.log"
"Oct 13 2023","2460230.9999537035","718891201","50.89","3.71e-8","1.14e-8","-1.54","-","42.85","1e-8","0","bin793.log"
"Oct 20 2023","2460237.9999537035","719496001","58.83","3.23e-8","1.07e-8","-1.54","-","37.24","1e-8","0","bin794.log"
"Oct 27 2023","2460244.9999537035","720100801","33.78","3.04e-8","1.18e-8","-1.54","-","31.77","1e-8","0","bin795.log"
"Nov 03 2023","2460251.9999537035","720705601","64.56","4.26e-8","1.30e-8","-1.54","-","26.54","1e-8","0","bin796.log"
"Nov 10 2023","2460258.9999537035","721310401","54.06","4.31e-8","1.41e-8","-1.54","-","21.77","1e-8","0","bin797.log"
"Nov 24 2023","2460272.9999537035","722520001","54.39","3.11e-8","1.18e-8","-1.54","-","16.03","1e-8","0","bin799.log"
"Dec 01 2023","2460279.9999537035","723124801","43.04","3.28e-8","1.16e-8","-1.54","-","16.82","1e-8","0","bin800.log"
"Dec 08 2023","2460286.9999537035","723729601","58.86","3.62e-8","1.19e-8","-1.54","-","20.21","1e-8","0","bin801.log"
"Dec 15 2023","2460293.9999537035","724334401","40.62","5.04e-8","1.49e-8","-1.54","-","25.31","1e-8","0","bin802.log"
"Dec 22 2023","2460300.9999537035","724939201","64.47","4.75e-8","1.39e-8","-1.54","-","31.39","1e-8","0","bin803.log"
"Dec 29 2023","2460307.9999537035","725544001","41.36","3.35e-8","1.23e-8","-1.54","-","38.05","1e-8","0","bin804.log"
"Jan 05 2024","2460314.9999537035","726148801","51.33","3.49e-8","1.02e-8","-1.54","-","45.05","1e-8","0","bin805.log"
"Jan 12 2024","2460321.9999537035","726753601","74.1","4.52e-8","1.09e-8","-1.54","-","52.23","1e-8","0","bin806.log"
"Jan 26 2024","2460335.9999537035","727963201","56.61","4.42e-8","1.30e-8","-1.54","-","66.82","1e-8","0","bin808.log"
"Feb 02 2024","2460342.9999537035","728568001","84.27","6.56e-8","1.52e-8","-1.54","-","74.09","1e-8","0","bin809.log"
"Feb 09 2024","2460349.9999537035","729172801","32.07","4.36e-8","1.32e-8","-1.54","-","81.31","1e-8","0","bin810.log"
"Feb 16 2024","2460356.9999537035","729777601","45.06","2.93e-8","1.13e-8","-1.54","-","88.44","1e-8","0","bin811.log"
"Feb 23 2024","2460363.9999537035","730382401","175.92","9.27e-8","1.66e-8","-1.54","-","95.47","1e-8","0","bin812.log"
"Mar 01 2024","2460370.9999537035","730987201","134.51","7.08e-8","1.53e-8","-1.54","-","102.41","1e-8","0","bin813.log"
"Mar 08 2024","2460377.9999537035","731592001","127","6.98e-8","1.50e-8","-1.54","-","109.25","1e-8","0","bin814.log"
"Mar 15 2024","2460384.9999537035","732196801","161.09","7.33e-8","1.48e-8","-1.54","-","116.00","1e-8","0","bin815.log"
"Mar 22 2024","2460391.9999537035","732801601","57.8","5.01e-8","1.33e-8","-1.54","-","122.67","1e-8","0","bin816.log"
"Mar 29 2024","2460398.9999537035","733406401","78.23","4.84e-8","1.39e-8","-1.54","-","129.28","1e-8","0","bin817.log"
"Apr 05 2024","2460405.9999537035","734011201","50.12","5.37e-8","1.51e-8","-1.54","-","135.84","1e-8","0","bin818.log"
"Apr 12 2024","2460412.9999537035","734616001","59.13","5.31e-8","1.41e-8","-1.54","-","142.38","1e-8","0","bin819.log"
"Apr 19 2024","2460419.9999537035","735220801","22.09","3.38e-8","1.31e-8","-1.54","-","148.90","1e-8","0","bin820.log"
"Apr 26 2024","2460426.9999537035","735825601","75.08","6.29e-8","1.57e-8","-1.54","-","155.42","1e-8","0","bin821.log"
"May 03 2024","2460433.9999537035","736430401","16.56","3.59e-8","1.70e-8","-1.54","-","161.91","1e-8","0","bin822.log"
"May 10 2024","2460440.9999537035","737035201","35.67","6.65e-8","2.05e-8","-1.54","-","168.27","1e-8","0","bin823.log"
"May 17 2024","2460447.9999537035","737640001","83.19","6.31e-8","1.69e-8","-1.54","-","173.85","1e-8","0","bin824.log"
"May 24 2024","2460454.9999537035","738244801","204.87","1.23e-7","2.10e-8","-1.54","-","174.41","1e-8","0","bin825.log"
"May 31 2024","2460461.9999537035","738849601","181.41","9.93e-8","1.92e-8","-1.54","-","168.97","1e-8","0","bin826.log"
"Jun 07 2024","2460468.9999537035","739454401","35.67","2.93e-8","1.20e-8","-1.54","-","162.32","1e-8","0","bin827.log"
"Jun 14 2024","2460475.9999537035","740059201","113.65","5.73e-8","1.34e-8","-1.54","-","155.37","1e-8","0","bin828.log"
"Jun 21 2024","2460482.9999537035","740664001","62.13","5.91e-8","1.81e-8","-1.54","-","148.29","1e-8","0","bin829.log"
"Jun 28 2024","2460489.9999537035","741268801","120.7","7.14e-8","1.66e-8","-1.54","-","141.15","1e-8","0","bin830.log"
"Jul 05 2024","2460496.9999537035","741873601","41.69","5.93e-8","1.70e-8","-1.54","-","133.99","1e-8","0","bin831.log"
"Jul 12 2024","2460503.9999537035","742478401","106.43","7.20e-8","1.72e-8","-1.54","-","126.86","1e-8","0","bin832.log"
"Jul 19 2024","2460510.9999537035","743083201","84.56","6.75e-8","1.67e-8","-1.54","-","119.79","1e-8","0","bin833.log"
"Jul 26 2024","2460517.9999537035","743688001","34.24","3.55e-8","1.17e-8","-1.54","-","112.81","1e-8","0","bin834.log"
"Aug 02 2024","2460524.9999537035","744292801","162.57","6.86e-8","1.30e-8","-1.54","-","105.92","1e-8","0","bin835.log"
"Aug 09 2024","2460531.9999537035","744897601","76.19","4.79e-8","1.24e-8","-1.54","-","99.16","1e-8","0","bin836.log"
"Aug 16 2024","2460538.9999537035","745502401","108.35","8.87e-8","1.77e-8","-1.54","-","92.53","1e-8","0","bin837.log"
"Aug 23 2024","2460545.9999537035","746107201","80.14","7.13e-8","1.67e-8","-1.54","-","86.03","1e-8","0","bin838.log"
"Aug 30 2024","2460552.9999537035","746712001","36.07","4.07e-8","1.45e-8","-1.54","-","79.67","1e-8","0","bin839.log"
"Sep 13 2024","2460566.9999537035","747921601","253.76","1.42e-7","2.30e-8","-1.54","-","67.31","1e-8","0","bin841.log"
"Sep 20 2024","2460573.9999537035","748526401","158.66","8.71e-8","1.53e-8","-1.54","-","61.30","1e-8","0","bin842.log"
"Sep 27 2024","2460580.9999537035","749131201","35.66","4.17e-8","1.45e-8","-1.54","-","55.40","1e-8","0","bin843.log"
"Oct 04 2024","2460587.9999537035","749736001","166.27","8.63e-8","1.71e-8","-1.54","-","49.59","1e-8","0","bin844.log"
"Oct 11 2024","2460594.9999537035","750340801","249.17","1.12e-7","1.84e-8","-1.54","-","43.86","1e-8","0","bin845.log"
"Oct 18 2024","2460601.9999537035","750945601","168.73","8.63e-8","1.52e-8","-1.54","-","38.23","1e-8","0","bin846.log"
"Oct 25 2024","2460608.9999537035","751550401","129.75","9.11e-8","1.95e-8","-1.54","-","32.73","1e-8","0","bin847.log"
"Nov 01 2024","2460615.9999537035","752155201","115.13","7.61e-8","1.66e-8","-1.54","-","27.44","1e-8","0","bin848.log"
"Nov 08 2024","2460622.9999537035","752760001","95.52","6.27e-8","1.57e-8","-1.54","-","22.57","1e-8","0","bin849.log"
"Nov 15 2024","2460629.9999537035","753364801","127","9.70e-8","2.05e-8","-1.54","-","18.54","1e-8","0","bin850.log"
"Nov 22 2024","2460636.9999537035","753969601","136.64","9.28e-8","1.76e-8","-1.54","-","16.19","1e-8","0","bin851.log"
"Nov 29 2024","2460643.9999537035","754574401","50.56","5.59e-8","1.67e-8","-1.54","-","16.47","1e-8","0","bin852.log"
